100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100.838224625734	100.507724668166	101.341825844046	100.893729468156	101.483064049495	101.644172964099	100.683868464449	101.001576044129	100.135494929102	99.9870638297873	100.547949544299	100.963547786762	100.685031829193	100.024410255019	100.390616128812	101.339157745180	101.086291091844	105.913797740721	101.440058863720	100.625812959571	100.467424826523	107.638162938184	106.426121962129	100.637992077681	100.539854778755
100.575743586362	100.883984913324	100.703514828720	100.655051899257	101.045088351805	100.732151910959	101.325471502016	100.817966903073	100.801452505640	100.403063829787	100.776789744158	99.9688768348376	100.570108726269	101.330358898555	101.368291962846	100.770218228498	100.413587892766	102.383674018289	101.991906238503	100.842159751533	100.962959393472	102.087253467141	101.461159982108	100.806253724542	101.847821595990
100.543428081514	101.067128454341	101.765993809070	101.386165880910	102.173854987315	102.442115937130	100.920139129471	101.735224586288	100.770288671946	100.422808510638	101.631971113874	101.763222581444	100.501943552476	100.495663789421	102.263075420707	101.661951468774	101.707740713848	108.240317374933	103.284805802281	101.126197871041	101.175790285274	111.471182660813	112.196212911883	100.004206541172	100.776709831487
101.971905295786	101.774316385000	101.100914912455	101.044542217734	101.637067699292	101.394287645766	101.777919432396	101.349093774626	101.172031136735	101.009021276596	101.995423196003	100.684709633572	100.953749084559	100.935726442409	102.172234460518	101.093011952092	101.090562223266	106.666890801506	104.083670573396	101.406254147753	101.702647134413	105.878458429159	108.245117041897	99.9859781960949	100.912512771615
101.137637670646	101.981032857039	102.306155926340	101.895650691444	102.824587172297	103.118134189623	101.603314718069	102.282899921198	101.171353662089	101.173106382979	102.025512910863	102.278977889849	100.923328263196	101.070660907655	102.269888492721	102.875855278737	102.296444994946	111.155190962883	105.652493824565	101.697592312389	101.944390902082	114.544567565684	115.665225386412	101.162407543731	101.551359021914
102.122271318341	103.455247697106	102.233402197712	102.308090776161	103.683624872035	102.621381491586	102.741016864598	102.579984239559	102.808132405645	102.007829787234	103.999556572623	101.906135074537	101.847219874937	102.016558289655	104.236595280812	102.181661826838	102.690100941073	110.086067778375	108.106900720029	102.480688062435	103.231817013621	126.151648198481	115.834203071418	102.460125495145	102.255851107646
102.101826815274	103.496953651991	103.420797957405	103.045106126276	104.680642720434	104.147251261498	102.403586325402	103.224586288416	102.715995853855	102.215489361702	103.465068216551	103.175833179835	101.945242521548	102.158273381295	105.482251947403	103.176215461695	103.651817366420	116.218396987628	109.323592789194	102.679780202278	103.678360318684	122.639208307199	124.889419014960	102.426473165773	102.334036681166
102.622172393326	104.133422789584	102.829845501280	102.801182896523	104.296968887702	103.237040971535	103.267602510982	103.271079590229	102.857588054767	102.669617021277	104.185637703996	102.414903549946	102.814489324545	102.746831752317	105.184747802784	102.730037264604	102.817523028517	115.152635825713	110.469333053030	103.001645828356	104.264649190439	117.624921597324	120.247502609214	102.932660286746	102.846005993074
102.584580887687	104.403604845144	104.022732108417	103.731631990663	105.625139092892	105.415389072648	103.235730221859	104.522458628842	103.404310093695	102.764936170213	104.745464767319	103.738590819301	102.406624978874	102.869561090054	106.757431926055	103.332003938333	104.419197312035	119.809037116729	111.975088032796	103.278383902737	104.104825237728	124.510418844519	125.734307439988	102.932660286746	103.079761642464
